Id_Atenci¢n;Fecha;Hora_Acceso1;Turno;Posic1;delta1;deltaMinuto1;Desp1;delta2;HoraFechaPos1;HoraFechaDesp1;deltafecha2;Responsable;Tipo_carga;Min_Espera_O1;Min_Atenci¢n_O1;SUMA_ATENCION_O1_delta_3;Responsable_O1;Min_Atenci¢n_O2_delta_4;Responsable_O2;Min_port_salida_delta_5
2070;27-02-2017;13:36:00;T1;13:36:36;0:00:36;0.60000;13:37:05;0:00:29;27-02-17 13:36:36;27-02-17 13:37:05;0.483333331;Inv2;Medicamentos;0.69;1.19;1.88;Inv3;7.16;Inv6;0.69
2071;27-02-2017;12:59:00;T1;13:02:26;0:03:26;3.43333;13:03:46;0:01:20;27-02-17 13:02:26;27-02-17 13:03:46;1.333333331;Inv2;Textos ;0.42;1.13;1.55;Inv3;5.65;Inv6;0.84
2072;27-02-2017;13:57:00;T1;13:58:36;0:01:36;1.60000;13:59:33;0:00:57;27-02-17 13:58:36;27-02-17 13:59:33;0.950000002;Inv2;Alimentos no perecibles;1.29;7.72;9.01;Inv3;30.88;Inv6;0.25
2073;27-02-2017;13:28:00;T1;13:28:57;0:00:57;0.95000;13:30:08;0:01:11;27-02-17 13:28:57;27-02-17 13:30:08;1.183333338;Inv2;Textos ;9.62;5.30;14.93;Inv3;15.91;Inv6;0.08
2074;27-02-2017;12:56:00;T1;13:00:05;0:04:05;4.08333;13:00:43;0:00:38;27-02-17 13:00:05;27-02-17 13:00:43;0.633333335;Inv2;Medicamentos;4.54;3.17;7.71;Inv3;9.50;Inv6;0.73
2079;27-02-2017;13:21:00;T1;13:21:54;0:00:54;0.90000;13:33:02;0:11:08;27-02-17 13:21:54;27-02-17 13:33:02;11.13333333;Inv2;Textos ;1.50;8.42;9.92;Inv3;25.27;Inv6;0.60
2080;27-02-2017;13:25:00;T1;13:26:21;0:01:21;1.35000;13:27:03;0:00:42;27-02-17 13:26:21;27-02-17 13:27:03;0.700000006;Inv2;Medicamentos;1.87;9.90;11.77;Inv3;59.40;Inv6;0.40
2081;27-02-2017;13:51:00;T1;13:51:32;0:00:32;0.53333;13:52:17;0:00:45;27-02-17 13:51:32;27-02-17 13:52:17;0.749999997;Inv2;Medicamentos;0.81;13.08;13.88;Inv3;78.47;Inv6;0.29
2085;27-02-2017;13:42:00;T1;13:43:22;0:01:22;1.36667;13:44:57;0:01:35;27-02-17 13:43:22;27-02-17 13:44:57;1.583333326;Inv2;Textos ;4.22;4.62;8.84;Inv3;23.12;Inv6;1.00
2086;27-02-2017;13:16:00;T1;13:16:45;0:00:45;0.75000;13:17:40;0:00:55;27-02-17 13:16:45;27-02-17 13:17:40;0.916666661;Inv2;Medicamentos;8.43;3.45;11.89;Inv3;20.73;Inv6;0.69
2087;27-02-2017;13:07:00;T1;13:10:41;0:03:41;3.68333;13:12:36;0:01:55;27-02-17 13:10:41;27-02-17 13:12:36;1.916666664;Inv2;Textos ;0.77;6.15;6.92;Inv3;24.59;Inv6;0.48
2089;27-02-2017;13:17:00;T1;13:19:08;0:02:08;2.13333;13:19:38;0:00:30;27-02-17 13:19:08;27-02-17 13:19:38;0.500000002;Inv2;Bienes de lujo;8.42;0.17;8.59;Inv3;0.52;Inv6;0.38
2094;27-02-2017;13:56:00;T1;13:56:44;0:00:44;0.73333;13:57:50;0:01:06;27-02-17 13:56:44;27-02-17 13:57:50;1.099999995;Inv2;Alimentos no perecibles;0.54;11.66;12.20;Inv3;69.94;Inv6;0.41
2098;27-02-2017;13:48:00;T1;13:49:32;0:01:32;1.53333;13:51:02;0:01:30;27-02-17 13:49:32;27-02-17 13:51:02;1.500000005;Inv2;Textil;4.44;11.47;15.91;Inv3;34.40;Inv6;0.67
2101;27-02-2017;12:58:00;T1;13:02:08;0:04:08;4.13333;13:03:32;0:01:24;27-02-17 13:02:08;27-02-17 13:03:32;1.400000002;Inv2;Textos ;5.47;12.15;17.61;Inv3;72.89;Inv6;0.16
2103;27-02-2017;13:01:00;T1;13:05:27;0:04:27;4.45000;13:06:34;0:01:07;27-02-17 13:05:27;27-02-17 13:06:34;1.116666666;Inv2;Textos ;8.81;5.71;14.52;Inv3;34.27;Inv6;0.77
2104;27-02-2017;13:03:00;T1;13:04:44;0:01:44;1.73333;13:06:08;0:01:24;27-02-17 13:04:44;27-02-17 13:06:08;1.399999992;Inv2;Alimentos no perecibles;2.93;8.61;11.54;Inv3;51.65;Inv6;0.63
2105;27-02-2017;13:01:00;T1;13:03:56;0:02:56;2.93333;13:04:29;0:00:33;27-02-17 13:03:56;27-02-17 13:04:29;0.549999992;Inv2;Medicamentos;0.12;11.66;11.78;Inv3;58.28;Inv6;0.65
2107;27-02-2017;13:04:00;T1;13:07:20;0:03:20;3.33333;13:09:11;0:01:51;27-02-17 13:07:20;27-02-17 13:09:11;1.849999992;Inv2;Textos ;8.96;5.58;14.54;Inv3;27.90;Inv6;0.36
2108;27-02-2017;13:03:00;T1;13:03:39;0:00:39;0.65000;13:04:30;0:00:51;27-02-17 13:03:39;27-02-17 13:04:30;0.85;Inv2;Medicamentos;0.69;5.48;6.17;Inv3;16.44;Inv6;0.41
2112;27-02-2017;13:52:00;T1;13:52:39;0:00:39;0.65000;13:53:59;0:01:20;27-02-17 13:52:39;27-02-17 13:53:59;1.333333331;Inv2;Alimentos no perecibles;9.73;6.03;15.76;Inv3;18.08;Inv6;0.46
2113;27-02-2017;13:38:00;T1;13:41:21;0:03:21;3.35000;13:41:59;0:00:38;27-02-17 13:41:21;27-02-17 13:41:59;0.633333335;Inv2;Medicamentos;2.20;12.83;15.03;Inv3;51.32;Inv6;0.18
2114;27-02-2017;13:19:00;T1;13:19:31;0:00:31;0.51667;13:20:06;0:00:35;27-02-17 13:19:31;27-02-17 13:20:06;0.583333333;Inv2;Medicamentos;2.22;3.92;6.14;Inv3;19.58;Inv6;0.46
2117;27-02-2017;13:05:00;T1;13:06:58;0:01:58;1.96667;13:07:46;0:00:48;27-02-17 13:06:58;27-02-17 13:07:46;0.799999998;Inv2;Medicamentos;9.85;6.82;16.67;Inv3;20.46;Inv6;0.96
2118;27-02-2017;13:54:00;T1;13:55:02;0:01:02;1.03333;13:57:27;0:02:25;27-02-17 13:55:02;27-02-17 13:57:27;2.416666676;Inv2;Medicamentos;6.33;3.75;10.08;Inv3;22.48;Inv6;0.34
2120;27-02-2017;13:12:00;T1;13:13:39;0:01:39;1.65000;13:14:56;0:01:17;27-02-17 13:13:39;27-02-17 13:14:56;1.283333329;Inv2;Medicamentos;0.95;3.49;4.44;Inv3;20.93;Inv6;0.63
2121;27-02-2017;13:36:00;T1;13:37:29;0:01:29;1.48333;13:38:32;0:01:03;27-02-17 13:37:29;27-02-17 13:38:32;1.050000004;Inv2;Textil;9.56;10.80;20.36;Inv3;32.41;Inv6;0.80
2122;27-02-2017;12:57:00;T1;13:01:05;0:04:05;4.08333;13:01:54;0:00:49;27-02-17 13:01:05;27-02-17 13:01:54;0.816666669;Inv2;Medicamentos;2.17;4.38;6.55;Inv3;13.14;Inv6;0.76
2123;27-02-2017;13:45:00;T1;13:46:16;0:01:16;1.26667;13:47:35;0:01:19;27-02-17 13:46:16;27-02-17 13:47:35;1.316666671;Inv2;Bienes de lujo;4.60;13.23;17.84;Inv3;66.15;Inv6;0.13
2124;27-02-2017;13:30:00;T1;13:31:25;0:01:25;1.41667;13:32:01;0:00:36;27-02-17 13:31:25;27-02-17 13:32:01;0.600000004;Inv2;Medicamentos;0.27;10.72;10.98;Inv3;53.58;Inv6;0.69
2130;27-02-2017;13:44:00;T1;13:45:33;0:01:33;1.55000;13:46:52;0:01:19;27-02-17 13:45:33;27-02-17 13:46:52;1.316666671;Inv2;Textos ;1.94;13.96;15.89;Inv3;55.84;Inv6;0.61
2131;27-02-2017;13:06:00;T1;13:09:45;0:03:45;3.75000;13:10:24;0:00:39;27-02-17 13:09:45;27-02-17 13:10:24;0.649999995;Inv2;Medicamentos;0.82;6.68;7.50;Inv3;40.05;Inv6;0.05
2133;27-02-2017;13:29:00;T1;13:30:28;0:01:28;1.46667;13:30:48;0:00:20;27-02-17 13:30:28;27-02-17 13:30:48;0.333333327;Inv2;Medicamentos;9.04;8.41;17.45;Inv3;33.64;Inv6;0.70
2135;27-02-2017;13:31:00;T1;13:32:21;0:01:21;1.35000;13:32:47;0:00:26;27-02-17 13:32:21;27-02-17 13:32:47;0.43333333;Inv2;Medicamentos;8.23;11.26;19.49;Inv3;33.77;Inv6;0.13
2136;27-02-2017;13:01:00;T1;13:03:45;0:02:45;2.75000;13:04:31;0:00:46;27-02-17 13:03:45;27-02-17 13:04:31;0.766666668;Inv2;Medicamentos;0.92;10.96;11.88;Inv3;43.84;Inv6;0.18
2137;27-02-2017;13:10:00;T1;13:11:07;0:01:07;1.11667;13:11:42;0:00:35;27-02-17 13:11:07;27-02-17 13:11:42;0.583333333;Inv2;Medicamentos;4.08;11.27;15.35;Inv3;45.07;Inv6;0.93
2140;27-02-2017;13:06:00;T1;13:08:35;0:02:35;2.58333;13:10:21;0:01:46;27-02-17 13:08:35;27-02-17 13:10:21;1.766666661;Inv2;Alimentos no perecibles;2.14;1.12;3.26;Inv3;4.47;Inv6;0.17
2145;27-02-2017;12:52:00;T1;13:04:41;0:12:41;12.68333;13:05:11;0:00:30;27-02-17 13:04:41;27-02-17 13:05:11;0.500000002;Inv2;Medicamentos;8.93;7.25;16.17;Inv3;36.24;Inv6;0.64
2147;27-02-2017;13:06:00;T1;13:08:12;0:02:12;2.20000;13:09:25;0:01:13;24-02-17 13:08:12;24-02-17 13:09:25;1.216666668;Inv2;Textos ;9.22;13.77;22.99;Inv3;68.85;Inv6;0.55
2148;27-02-2017;13:36:00;T1;13:36:59;0:00:59;0.98333;13:37:38;0:00:39;27-02-17 13:36:59;27-02-17 13:37:38;0.650000005;Inv2;Medicamentos;2.45;11.09;13.54;Inv3;33.26;Inv6;0.75
2149;27-02-2017;13:45:00;T1;13:46:07;0:01:07;1.11667;13:46:46;0:00:39;27-02-17 13:46:07;27-02-17 13:46:46;0.650000005;Inv2;Medicamentos;6.40;8.03;14.43;Inv3;24.08;Inv6;0.76
2151;27-02-2017;14:11:00;T1;14:11:46;0:00:46;0.76667;14:12:29;0:00:43;27-02-17 14:11:46;27-02-17 14:12:29;0.716666667;Inv2;Medicamentos;6.24;9.04;15.28;Inv3;27.13;Inv6;0.23
2157;27-02-2017;13:59:00;T1;14:00:12;0:01:12;1.20000;14:00:53;0:00:41;27-02-17 14:00:12;27-02-17 14:00:53;0.683333336;Inv2;Medicamentos;8.39;10.31;18.70;Inv3;51.54;Inv6;0.55
2160;27-02-2017;14:17:00;T1;14:21:04;0:04:04;4.06667;14:23:16;0:02:12;27-02-17 14:21:04;27-02-17 14:23:16;2.200000001;Inv2;Textos ;8.87;11.96;20.83;Inv3;71.73;Inv6;0.12
2170;27-02-2017;14:08:00;T1;14:09:27;0:01:27;1.45000;14:11:17;0:01:50;27-02-17 14:09:27;27-02-17 14:11:17;1.833333332;Inv2;Textil;3.28;5.43;8.71;Inv3;21.71;Inv6;0.40
2197;27-02-2017;14:03:00;T1;14:04:15;0:01:15;1.25000;14:05:07;0:00:52;27-02-17 14:04:15;27-02-17 14:05:07;0.86666667;Inv2;Alimentos no perecibles;2.70;1.03;3.74;Inv3;6.20;Inv6;0.89
2202;27-02-2017;14:02:00;T1;14:02:52;0:00:52;0.86667;14:04:17;0:01:25;27-02-17 14:02:52;27-02-17 14:04:17;1.416666663;Inv2;Alimentos no perecibles;3.55;4.03;7.58;Inv3;12.09;Inv6;0.57
2217;27-02-2017;14:03:00;T1;14:03:43;0:00:43;0.71667;14:04:44;0:01:01;27-02-17 14:03:43;27-02-17 14:04:44;1.016666663;Inv2;Alimentos no perecibles;2.06;9.22;11.29;Inv3;55.32;Inv6;0.96
2221;27-02-2017;14:02:00;T1;14:03:01;0:01:01;1.01667;14:03:56;0:00:55;27-02-17 14:03:01;27-02-17 14:03:56;0.916666671;Inv2;Textos ;7.51;13.71;21.22;Inv3;68.53;Inv6;0.96
2234;27-02-2017;14:13:00;T1;14:13:56;0:00:56;0.93333;14:15:17;0:01:21;27-02-17 14:13:56;27-02-17 14:15:17;1.350000001;Inv2;Medicamentos;9.95;0.71;10.65;Inv3;3.53;Inv6;0.96
2235;27-02-2017;14:16:00;T1;14:18:35;0:02:35;2.58333;14:20:08;0:01:33;27-02-17 14:18:35;27-02-17 14:20:08;1.549999996;Inv2;Textil;9.51;11.75;21.25;Inv3;70.47;Inv6;0.93
2237;27-02-2017;14:02:00;T1;14:03:08;0:01:08;1.13333;14:04:55;0:01:47;27-02-17 14:03:08;27-02-17 14:04:55;1.783333331;Inv2;Textos ;9.96;6.12;16.08;Inv3;24.50;Inv6;0.58
2238;27-02-2017;14:19:00;T1;14:20:12;0:01:12;1.20000;14:21:15;0:01:03;27-02-17 14:20:12;27-02-17 14:21:15;1.050000004;Inv2;Textos ;1.77;2.66;4.42;Inv3;10.63;Inv6;0.56
2255;27-02-2017;14:11:00;T1;14:13:29;0:02:29;2.48333;14:14:45;0:01:16;27-02-17 14:13:29;27-02-17 14:14:45;1.266666669;Inv2;Bienes de lujo;4.05;4.37;8.42;Inv3;13.10;Inv6;0.14
2256;27-02-2017;14:11:00;T1;14:59:23;0:48:23;48.38333;15:00:47;0:01:24;27-02-17 14:59:23;27-02-17 15:00:47;1.400000002;Inv2;Bienes de lujo;2.96;5.84;8.80;Inv3;29.21;Inv6;0.19
2260;27-02-2017;15:56:00;T2;15:56:41;0:00:41;0.68333;15:57:05;0:00:24;27-02-17 15:56:41;27-02-17 15:57:05;0.399999999;Inv2;Medicamentos;2.13;5.60;7.74;Inv3;33.62;Inv6;0.68
2267;27-02-2017;15:57:00;T2;15:59:39;0:02:39;2.65000;16:00:24;0:00:45;27-02-17 15:59:39;27-02-17 16:00:24;0.749999997;Inv2;Bienes de lujo;0.33;1.91;2.24;Inv3;7.66;Inv6;0.36
2275;27-02-2017;15:20:01;T2;15:22:40;0:02:39;2.65000;15:25:02;0:02:22;27-02-17 15:22:40;27-02-17 15:25:02;2.366666665;Inv2;Medicamentos;2.77;8.20;10.98;Inv3;41.02;Inv6;0.01
2276;27-02-2017;15:24:57;T2;15:27:36;0:02:39;2.65000;15:29:41;0:02:05;27-02-17 15:27:36;27-02-17 15:29:41;2.083333338;Inv2;Textos ;0.03;11.68;11.70;Inv3;58.38;Inv6;0.73
2278;27-02-2017;15:07:38;T2;15:10:17;0:02:39;2.65000;15:11:47;0:01:30;27-02-17 15:10:17;27-02-17 15:11:47;1.499999994;Inv2;Textil;5.54;0.77;6.31;Inv3;4.61;Inv6;0.06
2279;27-02-2017;15:12:10;T2;15:14:49;0:02:39;2.65000;15:15:55;0:01:06;27-02-17 15:14:49;27-02-17 15:15:55;1.100000006;Inv2;Alimentos no perecibles;2.44;8.57;11.02;Inv3;34.30;Inv6;0.99
2281;27-02-2017;15:05:08;T2;15:07:47;0:02:39;2.65000;15:09:02;0:01:15;27-02-17 15:07:47;27-02-17 15:09:02;1.249999999;Inv2;Medicamentos;0.14;2.21;2.35;Inv3;6.62;Inv6;0.74
2283;27-02-2017;15:08:26;T2;15:11:05;0:02:39;2.65000;15:12:02;0:00:57;27-02-17 15:11:05;27-02-17 15:12:02;0.950000002;Inv2;Bienes de lujo;6.69;13.95;20.64;Inv3;55.80;Inv6;0.20
2285;27-02-2017;15:47:58;T2;15:50:37;0:02:39;2.65000;15:51:33;0:00:56;27-02-17 15:50:37;27-02-17 15:51:33;0.933333331;Inv2;Medicamentos;9.15;4.57;13.72;Inv3;22.86;Inv6;0.09
2287;27-02-2017;15:15:31;T2;15:18:10;0:02:39;2.65000;15:19:08;0:00:58;27-02-17 15:18:10;27-02-17 15:19:08;0.966666662;Inv2;Textil;5.00;12.30;17.30;Inv3;49.21;Inv6;0.99
2288;27-02-2017;15:57:00;T2;15:58:13;0:01:13;1.21667;15:59:13;0:01:00;27-02-17 15:58:13;27-02-17 15:59:13;1.000000003;Inv2;Textos ;3.22;10.05;13.28;Inv3;50.27;Inv6;0.73
2289;27-02-2017;15:15:23;T2;15:16:36;0:01:13;1.21667;15:17:34;0:00:58;27-02-17 15:16:36;27-02-17 15:17:34;0.966666662;Inv2;Textos ;4.76;9.87;14.64;Inv3;59.25;Inv6;0.04
2293;27-02-2017;15:57:01;T2;15:58:14;0:01:13;1.21667;15:59:24;0:01:10;27-02-17 15:58:14;27-02-17 15:59:24;1.166666667;Inv2;Textos ;4.54;2.26;6.80;Inv3;11.29;Inv6;0.66
2294;27-02-2017;15:33:26;T2;15:34:39;0:01:13;1.21667;15:35:55;0:01:16;27-02-17 15:34:39;27-02-17 15:35:55;1.266666669;Inv2;Textil;5.68;2.26;7.95;Inv3;13.59;Inv6;0.03
2297;27-02-2017;15:43:43;T2;15:44:56;0:01:13;1.21667;15:46:01;0:01:05;27-02-17 15:44:56;27-02-17 15:46:01;1.083333335;Inv2;Textos ;6.37;11.92;18.29;Inv3;35.76;Inv6;0.74
2302;27-02-2017;15:24:08;T2;15:25:21;0:01:13;1.21667;15:27:21;0:02:00;27-02-17 15:25:21;27-02-17 15:27:21;2.000000007;Inv2;Textos ;1.62;11.70;13.32;Inv3;70.19;Inv6;0.16
2303;27-02-2017;15:53:37;T2;15:54:50;0:01:13;1.21667;15:55:34;0:00:44;27-02-17 15:54:50;27-02-17 15:55:34;0.733333327;Inv2;Medicamentos;2.62;11.15;13.77;Inv3;55.74;Inv6;0.30
2304;27-02-2017;15:42:56;T2;15:44:09;0:01:13;1.21667;15:48:40;0:04:31;27-02-17 15:44:09;27-02-17 15:48:40;4.516666664;Inv2;Medicamentos;1.83;3.29;5.12;Inv3;19.72;Inv6;0.69
2306;27-02-2017;15:34:24;T2;15:35:37;0:01:13;1.21667;15:37:10;0:01:33;27-02-17 15:35:37;27-02-17 15:37:10;1.550000006;Inv2;Textil;0.58;3.29;3.87;Inv3;19.73;Inv6;0.42
2308;27-02-2017;15:50:37;T2;15:51:50;0:01:13;1.21667;15:53:05;0:01:15;27-02-17 15:51:50;27-02-17 15:53:05;1.249999999;Inv2;Textos ;4.34;8.13;12.47;Inv3;40.67;Inv6;0.04
2313;27-02-2017;14:59:24;T2;15:00:37;0:01:13;1.21667;15:02:14;0:01:37;27-02-17 15:00:37;27-02-17 15:02:14;1.616666667;Inv2;Medicamentos;0.17;9.52;9.69;Inv3;47.60;Inv6;0.74
2314;27-02-2017;15:16:20;T2;15:17:33;0:01:13;1.21667;15:18:17;0:00:44;27-02-17 15:17:33;27-02-17 15:18:17;0.733333337;Inv2;Medicamentos;6.10;0.80;6.90;Inv3;4.80;Inv6;0.24
2318;27-02-2017;15:12:17;T2;15:13:30;0:01:13;1.21667;15:14:50;0:01:20;27-02-17 15:13:30;27-02-17 15:14:50;1.333333331;Inv2;Textil;4.16;6.95;11.11;Inv3;27.81;Inv6;0.37
2319;27-02-2017;15:36:29;T2;15:37:42;0:01:13;1.21667;15:38:47;0:01:05;27-02-17 15:37:42;27-02-17 15:38:47;1.083333335;Inv2;Medicamentos;3.67;8.94;12.61;Inv3;26.82;Inv6;0.05
2320;27-02-2017;15:08:51;T2;15:10:04;0:01:13;1.21667;15:10:51;0:00:47;27-02-17 15:10:04;27-02-17 15:10:51;0.783333338;Inv2;Medicamentos;2.35;13.92;16.26;Inv3;69.59;Inv6;0.76
2322;27-02-2017;15:04:13;T2;15:05:26;0:01:13;1.21667;15:06:40;0:01:14;27-02-17 15:05:26;27-02-17 15:06:40;1.233333328;Inv2;Textil;6.24;12.08;18.32;Inv3;36.23;Inv6;0.85
2323;27-02-2017;15:47:09;T2;15:48:22;0:01:13;1.21667;15:50:58;0:02:36;27-02-17 15:48:22;27-02-17 15:50:58;2.6;Inv2;Textos ;2.57;6.08;8.65;Inv3;18.24;Inv6;0.23
2324;27-02-2017;15:01:21;T2;15:02:34;0:01:13;1.21667;15:03:58;0:01:24;27-02-17 15:02:34;27-02-17 15:03:58;1.399999992;Inv2;Textil;6.18;10.21;16.39;Inv3;61.27;Inv6;0.48
2325;27-02-2017;15:54:23;T2;15:55:36;0:01:13;1.21667;15:56:13;0:00:37;27-02-17 15:55:36;27-02-17 15:56:13;0.616666664;Inv2;Medicamentos;6.81;1.44;8.25;Inv3;4.33;Inv6;0.53
2326;27-02-2017;15:29:08;T2;15:30:21;0:01:13;1.21667;15:32:25;0:02:04;27-02-17 15:30:21;27-02-17 15:32:25;2.066666668;Inv2;Textos ;0.45;0.19;0.64;Inv3;0.57;Inv6;0.88
2327;27-02-2017;15:03:02;T2;15:04:15;0:01:13;1.21667;15:05:44;0:01:29;27-02-17 15:04:15;27-02-17 15:05:44;1.483333334;Inv2;Textos ;6.66;6.98;13.64;Inv3;27.91;Inv6;0.63
2328;27-02-2017;15:25:16;T2;15:26:29;0:01:13;1.21667;15:27:42;0:01:13;27-02-17 15:26:29;27-02-17 15:27:42;1.216666668;Inv2;Textos ;9.05;11.26;20.31;Inv3;56.29;Inv6;0.18
2329;27-02-2017;15:11:06;T2;15:12:19;0:01:13;1.21667;15:13:32;0:01:13;27-02-17 15:12:19;27-02-17 15:13:32;1.216666668;Inv2;Medicamentos;2.59;9.31;11.91;Inv3;27.94;Inv6;0.76
2330;27-02-2017;15:43:59;T2;15:45:12;0:01:13;1.21667;15:46:41;0:01:29;27-02-17 15:45:12;27-02-17 15:46:41;1.483333324;Inv2;Textil;3.03;6.68;9.71;Inv3;33.41;Inv6;0.87
2332;27-02-2017;15:02:31;T2;15:03:44;0:01:13;1.21667;15:05:10;0:01:26;27-02-17 15:03:44;27-02-17 15:05:10;1.433333333;Inv2;Textos ;7.69;7.47;15.16;Inv3;22.42;Inv6;0.57
2334;27-02-2017;15:42:01;T2;15:43:14;0:01:13;1.21667;15:44:00;0:00:46;27-02-17 15:43:14;27-02-17 15:44:00;0.766666668;Inv2;Medicamentos;1.70;0.58;2.28;Inv3;3.47;Inv6;0.24
2335;27-02-2017;15:16:18;T2;15:17:31;0:01:13;1.21667;15:20:16;0:02:45;27-02-17 15:17:31;27-02-17 15:20:16;2.750000004;Inv2;Textos ;4.76;9.79;14.55;Inv3;58.76;Inv6;0.79
2339;27-02-2017;15:07:59;T2;15:09:12;0:01:13;1.21667;15:12:07;0:02:55;27-02-17 15:09:12;27-02-17 15:12:07;2.916666667;Inv2;Textil;1.99;2.34;4.33;Inv3;14.06;Inv6;0.94
2340;27-02-2017;15:12:43;T2;15:13:56;0:01:13;1.21667;15:15:06;0:01:10;27-02-17 15:13:56;27-02-17 15:15:06;1.166666667;Inv2;Textos ;3.65;9.04;12.69;Inv3;45.20;Inv6;0.16
2341;27-02-2017;15:09:31;T2;15:10:44;0:01:13;1.21667;15:11:51;0:01:07;27-02-17 15:10:44;27-02-17 15:11:51;1.116666666;Inv2;Medicamentos;2.98;1.98;4.96;Inv3;9.91;Inv6;0.87
2344;27-02-2017;15:37:28;T2;15:38:41;0:01:13;1.21667;15:39:48;0:01:07;27-02-17 15:38:41;27-02-17 15:39:48;1.116666666;Inv2;Medicamentos;4.49;10.00;14.50;Inv3;50.02;Inv6;0.16
2347;27-02-2017;15:19:22;T2;15:20:35;0:01:13;1.21667;15:22:26;0:01:51;27-02-17 15:20:35;27-02-17 15:22:26;1.849999992;Inv2;Textil;5.74;10.08;15.82;Inv3;60.48;Inv6;0.73
2349;27-02-2017;15:14:36;T2;15:15:49;0:01:13;1.21667;15:16:31;0:00:42;27-02-17 15:15:49;27-02-17 15:16:31;0.699999996;Inv2;Medicamentos;8.78;3.84;12.62;Inv3;15.38;Inv6;0.50
2350;27-02-2017;15:19:41;T2;15:20:54;0:01:13;1.21667;15:21:44;0:00:50;27-02-17 15:20:54;27-02-17 15:21:44;0.833333329;Inv2;Medicamentos;8.06;2.33;10.39;Inv3;9.33;Inv6;0.24
2355;27-02-2017;15:26:44;T2;15:27:57;0:01:13;1.21667;15:28:26;0:00:29;27-02-17 15:27:57;27-02-17 15:28:26;0.483333342;Inv2;Medicamentos;9.28;11.06;20.34;Inv3;55.32;Inv6;0.97
2359;27-02-2017;15:43:08;T2;15:44:21;0:01:13;1.21667;15:45:40;0:01:19;27-02-17 15:44:21;27-02-17 15:45:40;1.31666666;Inv2;Textil;8.56;5.78;14.34;Inv3;34.68;Inv6;0.61
2360;27-02-2017;15:38:47;T2;15:40:00;0:01:13;1.21667;15:41:20;0:01:20;27-02-17 15:40:00;27-02-17 15:41:20;1.333333331;Inv2;Alimentos no perecibles;3.36;11.75;15.11;Inv3;70.48;Inv6;0.86
2361;27-02-2017;15:11:14;T2;15:12:27;0:01:13;1.21667;15:14:17;0:01:50;27-02-17 15:12:27;27-02-17 15:14:17;1.833333332;Inv2;Textil;6.89;10.09;16.97;Inv3;50.44;Inv6;0.67
2362;27-02-2017;15:45:04;T2;15:46:17;0:01:13;1.21667;15:47:45;0:01:28;27-02-17 15:46:17;27-02-17 15:47:45;1.466666674;Inv2;Textil;9.67;0.50;10.17;Inv3;3.02;Inv6;0.87
2381;27-02-2017;15:54:00;T2;15:54:44;0:00:44;0.73333;15:55:19;0:00:35;27-02-17 15:54:44;27-02-17 15:55:19;0.583333333;Inv2;Medicamentos;9.92;1.46;11.38;Inv3;5.83;Inv6;0.44
2389;27-02-2017;15:51:00;T2;15:52:38;0:01:38;1.63333;15:54:06;0:01:28;27-02-17 15:52:38;27-02-17 15:54:06;1.466666664;Inv2;Textil;2.58;12.50;15.09;Inv3;50.01;Inv6;0.79
2401;27-02-2017;16:15:00;T2;16:17:18;0:02:18;2.30000;16:18:13;0:00:55;27-02-17 16:17:18;27-02-17 16:18:13;0.916666671;Inv2;Medicamentos;8.74;3.61;12.35;Inv3;14.45;Inv6;0.02
2403;27-02-2017;16:20:00;T2;16:25:09;0:05:09;5.15000;16:26:10;0:01:01;27-02-17 16:25:09;27-02-17 16:26:10;1.016666674;Inv2;Alimentos no perecibles;0.31;6.41;6.72;Inv3;19.22;Inv6;0.06
2409;27-02-2017;16:03:00;T2;16:05:22;0:02:22;2.36667;16:06:42;0:01:20;27-02-17 16:05:22;27-02-17 16:06:42;1.333333331;Inv2;Medicamentos;1.26;3.59;4.84;Inv3;17.93;Inv6;0.84
2415;27-02-2017;16:27:26;T2;16:30:45;0:03:19;3.31667;16:31:31;0:00:46;27-02-17 16:30:45;27-02-17 16:31:31;0.766666668;Inv2;Medicamentos;7.05;2.91;9.96;Inv3;17.47;Inv6;0.74
2416;27-02-2017;16:30:23;T2;16:33:42;0:03:19;3.31667;16:50:09;0:16:27;27-02-17 16:33:42;27-02-17 16:50:09;16.45;Inv2;Medicamentos;1.69;7.13;8.82;Inv3;42.79;Inv6;0.70
2419;27-02-2017;16:40:00;T2;16:59:29;0:19:29;19.48333;17:00:09;0:00:40;27-02-17 16:59:29;27-02-17 17:00:09;0.666666665;Inv2;Medicamentos;2.85;9.91;12.76;Inv3;59.46;Inv6;0.33
2421;27-02-2017;16:08:00;T2;16:08:48;0:00:48;0.80000;16:10:07;0:01:19;27-02-17 16:08:48;27-02-17 16:10:07;1.316666671;Inv2;Medicamentos;5.73;11.32;17.05;Inv3;33.97;Inv6;0.15
2422;27-02-2017;15:59:00;T2;16:01:36;0:02:36;2.60000;16:02:55;0:01:19;27-02-17 16:01:36;27-02-17 16:02:55;1.31666666;Inv2;Alimentos no perecibles;7.24;8.65;15.89;Inv3;25.96;Inv6;0.11
2424;27-02-2017;16:24:00;T2;16:26:35;0:02:35;2.58333;16:28:59;0:02:24;27-02-17 16:26:35;27-02-17 16:28:59;2.400000006;Inv2;Alimentos no perecibles;2.05;1.83;3.88;Inv3;5.49;Inv6;0.69
