Id_Atención;Patente;Fecha;Hora_Acceso1;Turno;Posic1;Desp1;delta_1;HoraFechaPos1;HoraFechaDesp1;delta_2;Responsable;Tipo_carga;Min_Espera_O1;Min_Atención_O1;delta_3;Responsable_O1;delta_4;Responsable_O2;delta_5
1981;CH7222-12;27-02-2017;12:32:00;T1;12:36:22;12:37:41;4,366666667;27-02-2017 12:36;27-02-2017 12:37;1,31666666;Inv2;Textil;7,98;6,42;14,4;Inv3;25,7;Inv6;0,88
1983;CJBW71-12;27-02-2017;12:28:00;T1;12:30:14;12:30:50;2,233333333;27-02-2017 12:30;27-02-2017 12:30;0,600000004;Inv2;Medicamentos;0,35;11,58;11,93;Inv3;69,47;Inv6;0,33
1984;CJXZ68-12;27-02-2017;12:01:00;T1;12:02:05;12:02:52;1,083333333;27-02-2017 12:02;27-02-2017 12:02;0,783333328;Inv2;Medicamentos;7,35;11,02;18,37;Inv3;66,15;Inv6;0,19
1985;CKXB77-12;27-02-2017;12:56:00;T1;12:58:29;12:59:51;2,483333333;27-02-2017 12:58;27-02-2017 12:59;1,366666672;Inv2;Textos ;8,72;10,84;19,56;Inv3;65,02;Inv6;0,21
1987;DHXD84-12;27-02-2017;12:26:00;T1;12:27:35;12:29:09;1,583333333;27-02-2017 12:27;27-02-2017 12:29;1,566666666;Inv2;Textil;0,93;1,87;2,8;Inv3;5,62;Inv6;0,31
1990;DL7296-12;27-02-2017;12:51:00;T1;12:52:44;12:53:22;1,733333333;27-02-2017 12:52;27-02-2017 12:53;0,633333335;Inv2;Medicamentos;1,71;4,23;5,93;Inv3;16,91;Inv6;0,64
1992;DPLH89-12;27-02-2017;12:46:00;T1;12:48:38;12:49:54;2,633333333;27-02-2017 12:48;27-02-2017 12:49;1,266666669;Inv2;Alimentos no perecibles;5,04;10,39;15,43;Inv3;51,96;Inv6;0,98
1994;DRRX17-12;27-02-2017;12:42:00;T1;12:44:15;12:45:31;2,25;27-02-2017 12:44;27-02-2017 12:45;1,266666659;Inv2;Textos ;7,11;8,42;15,53;Inv3;42,1;Inv6;0,69
1995;DVXC16-12;27-02-2017;12:25:00;T1;12:26:33;12:27:15;1,55;27-02-2017 12:26;27-02-2017 12:27;0,699999996;Inv2;Medicamentos;9,79;9,87;19,66;Inv3;29,61;Inv6;0,07
1998;FGJV91-12;27-02-2017;12:17:00;T1;12:18:37;12:20:38;1,616666667;27-02-2017 12:18;27-02-2017 12:20;2,016666667;Inv2;Textil;0,37;3,72;4,09;Inv3;11,17;Inv6;0,54
1999;FJZZ58-12;27-02-2017;12:41:17;T1;12:42:54;12:43:41;1,616666667;27-02-2017 12:42;27-02-2017 12:43;0,783333328;Inv2;Medicamentos;3,71;3,93;7,64;Inv3;23,59;Inv6;0,06
2001;FZWC44-12;27-02-2017;12:56:00;T1;12:59:12;13:00:13;3,2;27-02-2017 12:59;27-02-2017 13:00;1,016666663;Inv2;Medicamentos;7,71;1,94;9,65;Inv3;9,69;Inv6;0,05
2003;GFZX70-12;27-02-2017;12:49:00;T1;12:50:15;12:52:07;1,25;27-02-2017 12:50;27-02-2017 12:52;1,866666663;Inv2;Alimentos no perecibles;0,11;7,39;7,5;Inv3;29,57;Inv6;0,67
2008;HKCX38-12;27-02-2017;12:52:00;T1;12:56:07;12:58:11;4,116666667;27-02-2017 12:56;27-02-2017 12:58;2,066666668;Inv2;Textos ;3,26;9,34;12,6;Inv3;28,02;Inv6;0,76
2015;JFBK95-12;27-02-2017;12:46:00;T1;12:48:29;12:49:39;2,483333333;27-02-2017 12:48;27-02-2017 12:49;1,166666667;Inv2;Textos ;3,97;2,43;6,4;Inv3;12,16;Inv6;0,11
2017;JFVT10-12;27-02-2017;12:39:00;T1;12:40:47;12:41:49;1,783333333;27-02-2017 12:40;27-02-2017 12:41;1,033333334;Inv2;Alimentos no perecibles;4,61;12,81;17,42;Inv3;38,44;Inv6;0,7
2027;MY5799-12;27-02-2017;12:24:00;T1;12:24:28;12:26:05;0,466666667;27-02-2017 12:24;27-02-2017 12:26;1,616666667;Inv2;Alimentos no perecibles;1,95;8,11;10,06;Inv3;48,68;Inv6;0,66
2029;NE4871-12;27-02-2017;12:17:00;T1;12:20:27;12:21:05;3,45;27-02-2017 12:20;27-02-2017 12:21;0,633333335;Inv2;Medicamentos;8,76;13,68;22,45;Inv3;82,1;Inv6;0,44
2034;PX9757-12;27-02-2017;12:49:00;T1;12:52:23;12:53:10;3,383333333;27-02-2017 12:52;27-02-2017 12:53;0,783333338;Inv2;Medicamentos;2,71;7,33;10,04;Inv3;22;Inv6;0,64
2037;RT2841-12;27-02-2017;12:38:00;T1;12:42:07;12:42:47;4,116666667;27-02-2017 12:42;27-02-2017 12:42;0,666666665;Inv2;Medicamentos;3,8;5,55;9,36;Inv3;16,66;Inv6;0,58
2039;SH3944-12;27-02-2017;12:17:00;T1;12:18:04;12:19:32;1,066666667;27-02-2017 12:18;27-02-2017 12:19;1,466666664;Inv2;Textos ;3,33;10,28;13,61;Inv3;41,13;Inv6;0,15
2042;TL4092-12;27-02-2017;12:05:00;T1;12:06:13;12:07:18;1,216666667;27-02-2017 12:06;27-02-2017 12:07;1,083333335;Inv2;Medicamentos;0,13;5,52;5,65;Inv3;27,58;Inv6;0,82
2045;UA3948-12;27-02-2017;12:27:00;T1;12:28:43;12:31:42;1,716666667;27-02-2017 12:28;27-02-2017 12:31;2,983333339;Inv2;Textil;8,42;7,65;16,07;Inv3;38,25;Inv6;0,59
2046;UD9144-12;27-02-2017;12:42:00;T1;12:46:44;12:47:30;4,733333333;27-02-2017 12:46;27-02-2017 12:47;0,766666668;Inv2;Medicamentos;2,68;9,32;12;Inv3;37,29;Inv6;0,67
2048;UP9213-12;27-02-2017;12:46:00;T1;12:49:56;12:50:44;3,933333333;27-02-2017 12:49;27-02-2017 12:50;0,799999998;Inv2;Medicamentos;6,64;5,8;12,44;Inv3;34,82;Inv6;0
2049;UZ1996-12;27-02-2017;12:16:00;T1;12:17:26;12:18:56;1,433333333;27-02-2017 12:17;27-02-2017 12:18;1,500000005;Inv2;Medicamentos;9,3;8,14;17,44;Inv3;32,55;Inv6;0,96
2050;VL6106-12;27-02-2017;12:06:00;T1;12:06:51;12:07:53;0,85;27-02-2017 12:06;27-02-2017 12:07;1,033333334;Inv2;Textil;4,32;13,54;17,87;Inv3;54,16;Inv6;0,83
2051;WA8234-12;27-02-2017;12:12:00;T1;12:14:54;12:15:34;2,9;27-02-2017 12:14;27-02-2017 12:15;0,666666665;Inv2;Medicamentos;8,87;2,21;11,08;Inv3;13,26;Inv6;0,33
2052;WF6405-12;27-02-2017;12:24:00;T1;12:24:32;12:27:23;0,533333333;27-02-2017 12:24;27-02-2017 12:27;2,849999996;Inv2;Alimentos no perecibles;2,77;8,83;11,6;Inv3;26,49;Inv6;0,58
2053;XB7163-12;27-02-2017;11:36:00;T1;12:07:14;12:07:46;31,23333333;27-02-2017 12:07;27-02-2017 12:07;0,533333332;Inv2;Medicamentos;4,43;4,06;8,49;Inv3;16,25;Inv6;0,91
2054;XJ2242-12;27-02-2017;12:43:00;T1;12:46:20;12:47:29;3,333333333;27-02-2017 12:46;27-02-2017 12:47;1,150000007;Inv2;Medicamentos;7,31;1,24;8,55;Inv3;3,72;Inv6;0,12
2055;XP3343-12;27-02-2017;12:14:00;T1;12:15:48;12:16:37;1,8;27-02-2017 12:15;27-02-2017 12:16;0,816666669;Inv2;Medicamentos;5,71;11,12;16,83;Inv3;55,58;Inv6;0,46
2057;YE6247-12;27-02-2017;12:28:00;T1;12:29:23;12:29:58;1,383333333;27-02-2017 12:29;27-02-2017 12:29;0,583333333;Inv2;Medicamentos;8,15;4,23;12,38;Inv3;12,68;Inv6;0,43
2062;ZW5198-12;27-02-2017;12:38:00;T1;12:42:09;12:42:45;4,15;27-02-2017 12:42;27-02-2017 12:42;0,599999994;Inv2;Medicamentos;9,38;7,34;16,72;Inv3;22,02;Inv6;0,29
2063;ZX8197-12;27-02-2017;12:40:00;T1;12:45:05;12:45:37;5,083333333;27-02-2017 12:45;27-02-2017 12:45;0,533333332;Inv2;Medicamentos;9,94;6,22;16,16;Inv3;18,67;Inv6;0,81
2064;BCHT82-13;27-02-2017;13:56:00;T1;13:57:07;13:57:43;1,116666667;27-02-2017 13:57;27-02-2017 13:57;0,600000004;Inv2;Medicamentos;2,24;6,41;8,65;Inv3;32,05;Inv6;0,48
2070;BLXD10-13;27-02-2017;13:36:00;T1;13:36:36;13:37:05;0,6;27-02-2017 13:36;27-02-2017 13:37;0,483333331;Inv2;Medicamentos;0,69;1,19;1,88;Inv3;7,16;Inv6;0,69
2071;BVVY97-13;27-02-2017;12:59:00;T1;13:02:26;13:03:46;3,433333333;27-02-2017 13:02;27-02-2017 13:03;1,333333331;Inv2;Textos ;0,42;1,13;1,55;Inv3;5,65;Inv6;0,84
2072;BVXT11-13;27-02-2017;13:57:00;T1;13:58:36;13:59:33;1,6;27-02-2017 13:58;27-02-2017 13:59;0,950000002;Inv2;Alimentos no perecibles;1,29;7,72;9,01;Inv3;30,88;Inv6;0,25
2073;BWDW36-13;27-02-2017;13:28:00;T1;13:28:57;13:30:08;0,95;27-02-2017 13:28;27-02-2017 13:30;1,183333338;Inv2;Textos ;9,62;5,3;14,93;Inv3;15,91;Inv6;0,08
2074;BWFP14-13;27-02-2017;12:56:00;T1;13:00:05;13:00:43;4,083333333;27-02-2017 13:00;27-02-2017 13:00;0,633333335;Inv2;Medicamentos;4,54;3,17;7,71;Inv3;9,5;Inv6;0,73
2079;CHHC43-13;27-02-2017;13:21:00;T1;13:21:54;13:33:02;0,9;27-02-2017 13:21;27-02-2017 13:33;11,13333333;Inv2;Textos ;1,5;8,42;9,92;Inv3;25,27;Inv6;0,6
2080;CJXZ69-13;27-02-2017;13:25:00;T1;13:26:21;13:27:03;1,35;27-02-2017 13:26;27-02-2017 13:27;0,700000006;Inv2;Medicamentos;1,87;9,9;11,77;Inv3;59,4;Inv6;0,4
2081;CKXW84-13;27-02-2017;13:51:00;T1;13:51:32;13:52:17;0,533333333;27-02-2017 13:51;27-02-2017 13:52;0,749999997;Inv2;Medicamentos;0,81;13,08;13,88;Inv3;78,47;Inv6;0,29
2085;CWGG45-13;27-02-2017;13:42:00;T1;13:43:22;13:44:57;1,366666667;27-02-2017 13:43;27-02-2017 13:44;1,583333326;Inv2;Textos ;4,22;4,62;8,84;Inv3;23,12;Inv6;1
2086;CWJJ55-13;27-02-2017;13:16:00;T1;13:16:45;13:17:40;0,75;27-02-2017 13:16;27-02-2017 13:17;0,916666661;Inv2;Medicamentos;8,43;3,45;11,89;Inv3;20,73;Inv6;0,69
2087;CXFR38-13;27-02-2017;13:07:00;T1;13:10:41;13:12:36;3,683333333;27-02-2017 13:10;27-02-2017 13:12;1,916666664;Inv2;Textos ;0,77;6,15;6,92;Inv3;24,59;Inv6;0,48
2089;DE5808-13;27-02-2017;13:17:00;T1;13:19:08;13:19:38;2,133333333;27-02-2017 13:19;27-02-2017 13:19;0,500000002;Inv2;Bienes de lujo;8,42;0,17;8,59;Inv3;0,52;Inv6;0,38
2094;DRHX94-13;27-02-2017;13:56:00;T1;13:56:44;13:57:50;0,733333333;27-02-2017 13:56;27-02-2017 13:57;1,099999995;Inv2;Alimentos no perecibles;0,54;11,66;12,2;Inv3;69,94;Inv6;0,41
2098;DV4755-13;27-02-2017;13:48:00;T1;13:49:32;13:51:02;1,533333333;27-02-2017 13:49;27-02-2017 13:51;1,500000005;Inv2;Textil;4,44;11,47;15,91;Inv3;34,4;Inv6;0,67
2101;FFZW11-13;27-02-2017;12:58:00;T1;13:02:08;13:03:32;4,133333333;27-02-2017 13:02;27-02-2017 13:03;1,400000002;Inv2;Textos ;5,47;12,15;17,61;Inv3;72,89;Inv6;0,16
2103;FTKR16-13;27-02-2017;13:01:00;T1;13:05:27;13:06:34;4,45;27-02-2017 13:05;27-02-2017 13:06;1,116666666;Inv2;Textos ;8,81;5,71;14,52;Inv3;34,27;Inv6;0,77
2104;GCDH94-13;27-02-2017;13:03:00;T1;13:04:44;13:06:08;1,733333333;27-02-2017 13:04;27-02-2017 13:06;1,399999992;Inv2;Alimentos no perecibles;2,93;8,61;11,54;Inv3;51,65;Inv6;0,63
2105;GHVW63-13;27-02-2017;13:01:00;T1;13:03:56;13:04:29;2,933333333;27-02-2017 13:03;27-02-2017 13:04;0,549999992;Inv2;Medicamentos;0,12;11,66;11,78;Inv3;58,28;Inv6;0,65
2107;GSGR86-13;27-02-2017;13:04:00;T1;13:07:20;13:09:11;3,333333333;27-02-2017 13:07;27-02-2017 13:09;1,849999992;Inv2;Textos ;8,96;5,58;14,54;Inv3;27,9;Inv6;0,36
2108;GXBR83-13;27-02-2017;13:03:00;T1;13:03:39;13:04:30;0,65;27-02-2017 13:03;27-02-2017 13:04;0,85;Inv2;Medicamentos;0,69;5,48;6,17;Inv3;16,44;Inv6;0,41
2112;HKDZ29-13;27-02-2017;13:52:00;T1;13:52:39;13:53:59;0,65;27-02-2017 13:52;27-02-2017 13:53;1,333333331;Inv2;Alimentos no perecibles;9,73;6,03;15,76;Inv3;18,08;Inv6;0,46
2113;HSFC98-13;27-02-2017;13:38:00;T1;13:41:21;13:41:59;3,35;27-02-2017 13:41;27-02-2017 13:41;0,633333335;Inv2;Medicamentos;2,2;12,83;15,03;Inv3;51,32;Inv6;0,18
2114;HWGL97-13;27-02-2017;13:19:00;T1;13:19:31;13:20:06;0,516666667;27-02-2017 13:19;27-02-2017 13:20;0,583333333;Inv2;Medicamentos;2,22;3,92;6,14;Inv3;19,58;Inv6;0,46
2117;LV2113-13;27-02-2017;13:05:00;T1;13:06:58;13:07:46;1,966666667;27-02-2017 13:06;27-02-2017 13:07;0,799999998;Inv2;Medicamentos;9,85;6,82;16,67;Inv3;20,46;Inv6;0,96
2118;MY8707-13;27-02-2017;13:54:00;T1;13:55:02;13:57:27;1,033333333;27-02-2017 13:55;27-02-2017 13:57;2,416666676;Inv2;Medicamentos;6,33;3,75;10,08;Inv3;22,48;Inv6;0,34
2120;NF6336-13;27-02-2017;13:12:00;T1;13:13:39;13:14:56;1,65;27-02-2017 13:13;27-02-2017 13:14;1,283333329;Inv2;Medicamentos;0,95;3,49;4,44;Inv3;20,93;Inv6;0,63
2121;NS7689-13;27-02-2017;13:36:00;T1;13:37:29;13:38:32;1,483333333;27-02-2017 13:37;27-02-2017 13:38;1,050000004;Inv2;Textil;9,56;10,8;20,36;Inv3;32,41;Inv6;0,8
2122;PK4770-13;27-02-2017;12:57:00;T1;13:01:05;13:01:54;4,083333333;27-02-2017 13:01;27-02-2017 13:01;0,816666669;Inv2;Medicamentos;2,17;4,38;6,55;Inv3;13,14;Inv6;0,76
2123;RG9253-13;27-02-2017;13:45:00;T1;13:46:16;13:47:35;1,266666667;27-02-2017 13:46;27-02-2017 13:47;1,316666671;Inv2;Bienes de lujo;4,6;13,23;17,84;Inv3;66,15;Inv6;0,13
2124;SC1330-13;27-02-2017;13:30:00;T1;13:31:25;13:32:01;1,416666667;27-02-2017 13:31;27-02-2017 13:32;0,600000004;Inv2;Medicamentos;0,27;10,72;10,98;Inv3;53,58;Inv6;0,69
2130;UK9415-13;27-02-2017;13:44:00;T1;13:45:33;13:46:52;1,55;27-02-2017 13:45;27-02-2017 13:46;1,316666671;Inv2;Textos ;1,94;13,96;15,89;Inv3;55,84;Inv6;0,61
2131;UN9052-13;27-02-2017;13:06:00;T1;13:09:45;13:10:24;3,75;27-02-2017 13:09;27-02-2017 13:10;0,649999995;Inv2;Medicamentos;0,82;6,68;7,5;Inv3;40,05;Inv6;0,05
2133;UZ5008-13;27-02-2017;13:29:00;T1;13:30:28;13:30:48;1,466666667;27-02-2017 13:30;27-02-2017 13:30;0,333333327;Inv2;Medicamentos;9,04;8,41;17,45;Inv3;33,64;Inv6;0,7
2135;WR8326-13;27-02-2017;13:31:00;T1;13:32:21;13:32:47;1,35;27-02-2017 13:32;27-02-2017 13:32;0,43333333;Inv2;Medicamentos;8,23;11,26;19,49;Inv3;33,77;Inv6;0,13
2136;WR9199-13;27-02-2017;13:01:00;T1;13:03:45;13:04:31;2,75;27-02-2017 13:03;27-02-2017 13:04;0,766666668;Inv2;Medicamentos;0,92;10,96;11,88;Inv3;43,84;Inv6;0,18
2137;WS5918-13;27-02-2017;13:10:00;T1;13:11:07;13:11:42;1,116666667;27-02-2017 13:11;27-02-2017 13:11;0,583333333;Inv2;Medicamentos;4,08;11,27;15,35;Inv3;45,07;Inv6;0,93
2140;XV1148-13;27-02-2017;13:06:00;T1;13:08:35;13:10:21;2,583333333;27-02-2017 13:08;27-02-2017 13:10;1,766666661;Inv2;Alimentos no perecibles;2,14;1,12;3,26;Inv3;4,47;Inv6;0,17
2145;YR5228-13;27-02-2017;12:52:00;T1;13:04:41;13:05:11;12,68333333;27-02-2017 13:04;27-02-2017 13:05;0,500000002;Inv2;Medicamentos;8,93;7,25;16,17;Inv3;36,24;Inv6;0,64
2147;YZ1121-13;27-02-2017;13:06:00;T1;13:08:12;13:09:25;2,2;24-02-2017 13:08;24-02-2017 13:09;1,216666668;Inv2;Textos ;9,22;13,77;22,99;Inv3;68,85;Inv6;0,55
2148;ZS9152-13;27-02-2017;13:36:00;T1;13:36:59;13:37:38;0,983333333;27-02-2017 13:36;27-02-2017 13:37;0,650000005;Inv2;Medicamentos;2,45;11,09;13,54;Inv3;33,26;Inv6;0,75
2149;ZS9163-13;27-02-2017;13:45:00;T1;13:46:07;13:46:46;1,116666667;27-02-2017 13:46;27-02-2017 13:46;0,650000005;Inv2;Medicamentos;6,4;8,03;14,43;Inv3;24,08;Inv6;0,76
2151;BDZL33-14;27-02-2017;14:11:00;T1;14:11:46;14:12:29;0,766666667;27-02-2017 14:11;27-02-2017 14:12;0,716666667;Inv2;Medicamentos;6,24;9,04;15,28;Inv3;27,13;Inv6;0,23
2157;BRTF12-14;27-02-2017;13:59:00;T1;14:00:12;14:00:53;1,2;27-02-2017 14:00;27-02-2017 14:00;0,683333336;Inv2;Medicamentos;8,39;10,31;18,7;Inv3;51,54;Inv6;0,55
2160;CCJZ48-14;27-02-2017;14:17:00;T1;14:21:04;14:23:16;4,066666667;27-02-2017 14:21;27-02-2017 14:23;2,200000001;Inv2;Textos ;8,87;11,96;20,83;Inv3;71,73;Inv6;0,12
2170;CRPG21-14;27-02-2017;14:08:00;T1;14:09:27;14:11:17;1,45;27-02-2017 14:09;27-02-2017 14:11;1,833333332;Inv2;Textil;3,28;5,43;8,71;Inv3;21,71;Inv6;0,4
2197;GGXD26-14;27-02-2017;14:03:00;T1;14:04:15;14:05:07;1,25;27-02-2017 14:04;27-02-2017 14:05;0,86666667;Inv2;Alimentos no perecibles;2,7;1,03;3,74;Inv3;6,2;Inv6;0,89
2202;GYFH60-14;27-02-2017;14:02:00;T1;14:02:52;14:04:17;0,866666667;27-02-2017 14:02;27-02-2017 14:04;1,416666663;Inv2;Alimentos no perecibles;3,55;4,03;7,58;Inv3;12,09;Inv6;0,57
2217;JFVS98-14;27-02-2017;14:03:00;T1;14:03:43;14:04:44;0,716666667;27-02-2017 14:03;27-02-2017 14:04;1,016666663;Inv2;Alimentos no perecibles;2,06;9,22;11,29;Inv3;55,32;Inv6;0,96
2221;PD2114-14;27-02-2017;14:02:00;T1;14:03:01;14:03:56;1,016666667;27-02-2017 14:03;27-02-2017 14:03;0,916666671;Inv2;Textos ;7,51;13,71;21,22;Inv3;68,53;Inv6;0,96
2234;TJ5591-14;27-02-2017;14:13:00;T1;14:13:56;14:15:17;0,933333333;27-02-2017 14:13;27-02-2017 14:15;1,350000001;Inv2;Medicamentos;9,95;0,71;10,65;Inv3;3,53;Inv6;0,96
2235;TV6764-14;27-02-2017;14:16:00;T1;14:18:35;14:20:08;2,583333333;27-02-2017 14:18;27-02-2017 14:20;1,549999996;Inv2;Textil;9,51;11,75;21,25;Inv3;70,47;Inv6;0,93
2237;UD3333-14;27-02-2017;14:02:00;T1;14:03:08;14:04:55;1,133333333;27-02-2017 14:03;27-02-2017 14:04;1,783333331;Inv2;Textos ;9,96;6,12;16,08;Inv3;24,5;Inv6;0,58
2238;US4772-14;27-02-2017;14:19:00;T1;14:20:12;14:21:15;1,2;27-02-2017 14:20;27-02-2017 14:21;1,050000004;Inv2;Textos ;1,77;2,66;4,42;Inv3;10,63;Inv6;0,56
2255;YY3517-14;27-02-2017;14:11:00;T1;14:13:29;14:14:45;2,483333333;27-02-2017 14:13;27-02-2017 14:14;1,266666669;Inv2;Bienes de lujo;4,05;4,37;8,42;Inv3;13,1;Inv6;0,14
2256;YY3517-14;27-02-2017;14:11:00;T1;14:59:23;15:00:47;48,38333333;27-02-2017 14:59;27-02-2017 15:00;1,400000002;Inv2;Bienes de lujo;2,96;5,84;8,8;Inv3;29,21;Inv6;0,19
2260;BBZS77-15;27-02-2017;15:56:00;T2;15:56:41;15:57:05;0,683333333;27-02-2017 15:56;27-02-2017 15:57;0,399999999;Inv2;Medicamentos;2,13;5,6;7,74;Inv3;33,62;Inv6;0,68
2267;BHHG23-15;27-02-2017;15:57:00;T2;15:59:39;16:00:24;2,65;27-02-2017 15:59;27-02-2017 16:00;0,749999997;Inv2;Bienes de lujo;0,33;1,91;2,24;Inv3;7,66;Inv6;0,36
2275;BZDX93-15;27-02-2017;15:20:01;T2;15:22:40;15:25:02;2,65;27-02-2017 15:22;27-02-2017 15:25;2,366666665;Inv2;Medicamentos;2,77;8,2;10,98;Inv3;41,02;Inv6;0,01
2276;BZXD85-15;27-02-2017;15:24:57;T2;15:27:36;15:29:41;2,65;27-02-2017 15:27;27-02-2017 15:29;2,083333338;Inv2;Textos ;0,03;11,68;11,7;Inv3;58,38;Inv6;0,73
2278;CDPX93-15;27-02-2017;15:07:38;T2;15:10:17;15:11:47;2,65;27-02-2017 15:10;27-02-2017 15:11;1,499999994;Inv2;Textil;5,54;0,77;6,31;Inv3;4,61;Inv6;0,06
2279;CFVY21-15;27-02-2017;15:12:10;T2;15:14:49;15:15:55;2,65;27-02-2017 15:14;27-02-2017 15:15;1,100000006;Inv2;Alimentos no perecibles;2,44;8,57;11,02;Inv3;34,3;Inv6;0,99
2281;CJXZ68-15;27-02-2017;15:05:08;T2;15:07:47;15:09:02;2,65;27-02-2017 15:07;27-02-2017 15:09;1,249999999;Inv2;Medicamentos;0,14;2,21;2,35;Inv3;6,62;Inv6;0,74
2283;CPDS89-15;27-02-2017;15:08:26;T2;15:11:05;15:12:02;2,65;27-02-2017 15:11;27-02-2017 15:12;0,950000002;Inv2;Bienes de lujo;6,69;13,95;20,64;Inv3;55,8;Inv6;0,2
2285;CTBG34-15;27-02-2017;15:47:58;T2;15:50:37;15:51:33;2,65;27-02-2017 15:50;27-02-2017 15:51;0,933333331;Inv2;Medicamentos;9,15;4,57;13,72;Inv3;22,86;Inv6;0,09
2287;CTZC20-15;27-02-2017;15:15:31;T2;15:18:10;15:19:08;2,65;27-02-2017 15:18;27-02-2017 15:19;0,966666662;Inv2;Textil;5;12,3;17,3;Inv3;49,21;Inv6;0,99
2288;CXFR69-15;27-02-2017;15:57:00;T2;15:58:13;15:59:13;1,216666667;27-02-2017 15:58;27-02-2017 15:59;1,000000003;Inv2;Textos ;3,22;10,05;13,28;Inv3;50,27;Inv6;0,73
2289;CXGT84-15;27-02-2017;15:15:23;T2;15:16:36;15:17:34;1,216666667;27-02-2017 15:16;27-02-2017 15:17;0,966666662;Inv2;Textos ;4,76;9,87;14,64;Inv3;59,25;Inv6;0,04
2293;DFWJ30-15;27-02-2017;15:57:01;T2;15:58:14;15:59:24;1,216666667;27-02-2017 15:58;27-02-2017 15:59;1,166666667;Inv2;Textos ;4,54;2,26;6,8;Inv3;11,29;Inv6;0,66
2294;DKHP93-15;27-02-2017;15:33:26;T2;15:34:39;15:35:55;1,216666667;27-02-2017 15:34;27-02-2017 15:35;1,266666669;Inv2;Textil;5,68;2,26;7,95;Inv3;13,59;Inv6;0,03
2297;DPJK27-15;27-02-2017;15:43:43;T2;15:44:56;15:46:01;1,216666667;27-02-2017 15:44;27-02-2017 15:46;1,083333335;Inv2;Textos ;6,37;11,92;18,29;Inv3;35,76;Inv6;0,74
2302;DRZV30-15;27-02-2017;15:24:08;T2;15:25:21;15:27:21;1,216666667;27-02-2017 15:25;27-02-2017 15:27;2,000000007;Inv2;Textos ;1,62;11,7;13,32;Inv3;70,19;Inv6;0,16
2303;DSBB46-15;27-02-2017;15:53:37;T2;15:54:50;15:55:34;1,216666667;27-02-2017 15:54;27-02-2017 15:55;0,733333327;Inv2;Medicamentos;2,62;11,15;13,77;Inv3;55,74;Inv6;0,3
2304;DSBB57-15;27-02-2017;15:42:56;T2;15:44:09;15:48:40;1,216666667;27-02-2017 15:44;27-02-2017 15:48;4,516666664;Inv2;Medicamentos;1,83;3,29;5,12;Inv3;19,72;Inv6;0,69
2306;DXCZ26-15;27-02-2017;15:34:24;T2;15:35:37;15:37:10;1,216666667;27-02-2017 15:35;27-02-2017 15:37;1,550000006;Inv2;Textil;0,58;3,29;3,87;Inv3;19,73;Inv6;0,42
2308;DZ6961-15;27-02-2017;15:50:37;T2;15:51:50;15:53:05;1,216666667;27-02-2017 15:51;27-02-2017 15:53;1,249999999;Inv2;Textos ;4,34;8,13;12,47;Inv3;40,67;Inv6;0,04
2313;FKGF49-15;27-02-2017;14:59:24;T2;15:00:37;15:02:14;1,216666667;27-02-2017 15:00;27-02-2017 15:02;1,616666667;Inv2;Medicamentos;0,17;9,52;9,69;Inv3;47,6;Inv6;0,74
2314;FKKY86-15;27-02-2017;15:16:20;T2;15:17:33;15:18:17;1,216666667;27-02-2017 15:17;27-02-2017 15:18;0,733333337;Inv2;Medicamentos;6,1;0,8;6,9;Inv3;4,8;Inv6;0,24
2318;FSBS85-15;27-02-2017;15:12:17;T2;15:13:30;15:14:50;1,216666667;27-02-2017 15:13;27-02-2017 15:14;1,333333331;Inv2;Textil;4,16;6,95;11,11;Inv3;27,81;Inv6;0,37
2319;FYJP53-15;27-02-2017;15:36:29;T2;15:37:42;15:38:47;1,216666667;27-02-2017 15:37;27-02-2017 15:38;1,083333335;Inv2;Medicamentos;3,67;8,94;12,61;Inv3;26,82;Inv6;0,05
2320;FYLW14-15;27-02-2017;15:08:51;T2;15:10:04;15:10:51;1,216666667;27-02-2017 15:10;27-02-2017 15:10;0,783333338;Inv2;Medicamentos;2,35;13,92;16,26;Inv3;69,59;Inv6;0,76
2322;GDLK58-15;27-02-2017;15:04:13;T2;15:05:26;15:06:40;1,216666667;27-02-2017 15:05;27-02-2017 15:06;1,233333328;Inv2;Textil;6,24;12,08;18,32;Inv3;36,23;Inv6;0,85
2323;GHVP39-15;27-02-2017;15:47:09;T2;15:48:22;15:50:58;1,216666667;27-02-2017 15:48;27-02-2017 15:50;2,6;Inv2;Textos ;2,57;6,08;8,65;Inv3;18,24;Inv6;0,23
2324;GKRG74-15;27-02-2017;15:01:21;T2;15:02:34;15:03:58;1,216666667;27-02-2017 15:02;27-02-2017 15:03;1,399999992;Inv2;Textil;6,18;10,21;16,39;Inv3;61,27;Inv6;0,48
2325;GLYG11-15;27-02-2017;15:54:23;T2;15:55:36;15:56:13;1,216666667;27-02-2017 15:55;27-02-2017 15:56;0,616666664;Inv2;Medicamentos;6,81;1,44;8,25;Inv3;4,33;Inv6;0,53
2326;GSGD18-15;27-02-2017;15:29:08;T2;15:30:21;15:32:25;1,216666667;27-02-2017 15:30;27-02-2017 15:32;2,066666668;Inv2;Textos ;0,45;0,19;0,64;Inv3;0,57;Inv6;0,88
